molecule_chembl_id,canonical_smiles,standard_value,pchembl_value,bioactivity_class
CHEMBL3697940,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(CCO)C1)C2,1.7,8.77,Aktif
CHEMBL3697941,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(CC3CC3)C1)C2,1.6,8.8,Aktif
CHEMBL3697942,C[C@H](F)CN1C[C@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)ccc1F,0.4,9.4,Aktif
CHEMBL3697943,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(CCN2CCC(F)(F)C2)C1c1cc(F)ccc1F,25.4,7.59,Aktif
CHEMBL3697944,Cn1cc(CCN2C[C@H](N3Cc4cn[nH]c4C3)C[C@H](N)C2c2cc(F)ccc2F)cn1,7.1,8.15,Aktif
CHEMBL3697945,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(Cc2cnccn2)C1c1cc(F)ccc1F,12.9,7.89,Aktif
CHEMBL3697946,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)C(c3cc(F)ccc3F)N(Cc3cncnc3)C1)C2,3.0,8.52,Aktif
CHEMBL3697947,N[C@H]1C[C@@H](N2Cc3cn[nH]c3C2)CN(Cc2cn[nH]c2)C1c1cc(F)ccc1F,2.9,8.54,Aktif
CHEMBL3697948,CS(=O)(=O)N1C[C@@H](N2Cc3cn(S(C)(=O)=O)nc3C2)C[C@H](N)C1c1cc(F)ccc1F,53.3,7.27,Ara Bileşik
CHEMBL3697949,CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)C(c3cc(F)ccc3F)N(Cc3cn[nH]c3)C1)C2,3.9,8.41,Aktif
CHEMBL3697950,CS(=O)(=O)n1cc2c(n1)CN([C@H]1C[C@H](N)C(c3cc(F)ccc3F)N(Cc3cncc4cccnc34)C1)C2,24.6,7.61,Aktif
CHEMBL3644451,N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CSC1c1cc(F)ccc1F,2.3,8.64,Aktif
CHEMBL3644452,N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CSC1c1cc(F)cc(F)c1F,3.4,8.47,Aktif
CHEMBL3644453,N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)C[S+]([O-])C1c1cc(F)cc(F)c1F,40.0,7.4,Aktif
CHEMBL3644454,N[C@H]1C[C@@H](N2Cc3c[nH]nc3C2)CS(=O)(=O)C1c1cc(F)cc(F)c1F,119.0,6.92,Ara Bileşik
CHEMBL3644455,CC(C)(O)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,2.6,8.59,Aktif
CHEMBL3644456,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,0.5,9.3,Aktif
CHEMBL3644457,CC(C)(F)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,1.6,8.8,Aktif
CHEMBL3644458,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,0.6,9.22,Aktif
CHEMBL3644459,NC(=O)c1[nH]nc2c1CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,0.17,9.77,Aktif
CHEMBL3644460,N#Cc1[nH]nc2c1CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,0.46,9.34,Aktif
CHEMBL3644461,N[C@H]1C[C@@H](N2Cc3nc(C(F)(F)F)[nH]c3C2)CSC1c1cc(F)ccc1F,1.1,8.96,Aktif
CHEMBL3639433,N[C@H]1C[C@@H](N2Cc3cnc(C(F)(F)F)nc3C2)CSC1c1cc(F)ccc1F,0.7,9.15,Aktif
CHEMBL3644462,N[C@H]1C[C@@H](N2Cc3nc(-c4ccccc4)[nH]c3C2)CSC1c1cc(F)ccc1F,0.7,9.15,Aktif
CHEMBL3644463,NC(=O)Cn1cc2c(n1)CN([C@H]1CSC(c3cc(F)cc(F)c3F)[C@@H](N)C1)C2,1.7,8.77,Aktif
CHEMBL3644464,Cc1nc2c([nH]1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,1.5,8.82,Aktif
CHEMBL3644465,Cc1nc2c(o1)CN([C@H]1CSC(c3cc(F)ccc3F)[C@@H](N)C1)C2,8.1,8.09,Aktif
CHEMBL3650433,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,5.7,8.24,Aktif
CHEMBL3650440,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,34.0,7.47,Aktif
CHEMBL3650435,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2F)c1=O,1343.0,5.87,Aktif Değil
CHEMBL3650436,Cn1c2nccc-2c(N2CCC[C@@H](N)C2)n(Cc2cccc(F)c2)c1=O,1590.0,5.8,Aktif Değil
CHEMBL3650439,Cn1c2nc(Cl)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,5.6,8.25,Aktif
CHEMBL3650434,Cn1c2ncnc-2c(N2CCC[C@@H](N)C2)n(Cc2ccccc2C#N)c1=O,106.0,6.97,Ara Bileşik
CHEMBL3650437,Cn1c2nc(C#N)cc-2c(N2CCC[C@@H](N)C2)n(Cc2cc(F)ccc2C#N)c1=O,14.0,7.85,Aktif
CHEMBL3650438,Cc1nc(Cn2c3nccc-3c(N3CCCC(N)C3)n(Cc3cc(F)ccc3C#N)c2=O)nc2ccccc12,104.0,6.98,Ara Bileşik
CHEMBL3686733,C[C@H](N)C(=S)N1CCC[C@H]1B(O)O,0.35,9.46,Aktif
CHEMBL3686734,CC(C)[C@H](N)C(=S)N[C@@H](C)B(O)O,73.0,7.14,Ara Bileşik
CHEMBL3639856,C[C@H](N)C(=O)N[C@@H](C)B(O)O,63.0,7.2,Ara Bileşik
CHEMBL3686735,C[C@H](N)C(=S)N[C@@H](C)B(O)O,6500.0,5.19,Aktif Değil
CHEMBL3686736,CC(C)[C@H](N)C(=S)N1CCC[C@H]1B(O)O,44.0,7.36,Aktif
CHEMBL3686737,N[C@H](C(=O)N1CCC[C@H]1B(O)O)C1CCCCC1,1.0,9.0,Aktif
CHEMBL3686738,NCC(=S)N1CCC[C@H]1B(O)O,3.0,8.52,Aktif
CHEMBL3686739,O=C(CNC12CC3CC(CC(O)(C3)C1)C2)N1CCC[C@H]1B(O)O,42.0,7.38,Aktif
CHEMBL3686740,OB(O)[C@@H]1CCCN1C(=S)CNC12CC3CC(CC(O)(C3)C1)C2,160.0,6.8,Ara Bileşik
CHEMBL3686741,O=C(CNCc1ccccc1)N1CCC[C@H]1B(O)O,9.5,8.02,Aktif
CHEMBL3686742,OB(O)[C@@H]1CCCN1C(=S)CNCc1ccccc1,24.0,7.62,Aktif
CHEMBL3686752,N[C@@H](CC(=O)O)C(=O)N1CCC[C@H]1B(O)O,200.0,6.7,Ara Bileşik
CHEMBL3686743,N[C@@H](CC(=O)O)C(=S)N1CCC[C@H]1B(O)O,17.0,7.77,Aktif
CHEMBL494497,N[C@@H](CCC(=O)O)C(=O)N1CCC[C@H]1B(O)O,6.0,8.22,Aktif
CHEMBL3686744,N[C@@H](CCC(=O)O)C(=S)N1CCC[C@H]1B(O)O,4.6,8.34,Aktif
CHEMBL3686745,CCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,4.5,8.35,Aktif
CHEMBL3686746,CCC[C@H](N)C(=S)N1CCC[C@H]1B(O)O,1.6,8.8,Aktif
CHEMBL3686747,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)N1CCC[C@H]1B(O)O,2.0,8.7,Aktif
CHEMBL3686748,N[C@@H](Cc1c[nH]c2ccccc12)C(=S)N1CCC[C@H]1B(O)O,1.6,8.8,Aktif
CHEMBL3686749,N=C(N)NCCC[C@H](N)C(=O)N1CCC[C@H]1B(O)O,1.8,8.74,Aktif
CHEMBL3686750,N=C(N)NCCC[C@H](N)C(=S)N1CCC[C@H]1B(O)O,1.2,8.92,Aktif
CHEMBL3686751,OB(O)[C@@H]1CCCN1C(=S)[C@@H]1CCCN1,6.4,8.19,Aktif
CHEMBL3654418,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,2.3,8.64,Aktif
CHEMBL3654419,N[C@H]1C[C@@H](N2Cc3cnn(-c4ncccn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,2.2,8.66,Aktif
CHEMBL3654420,N[C@H]1C[C@@H](N2Cc3cnn(-c4ccccc4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,3.0,8.52,Aktif
CHEMBL3654421,N#Cc1n[nH]c2c1CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,8.5,8.07,Aktif
CHEMBL3654422,NC(=O)c1n[nH]c2c1CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,2.6,8.59,Aktif
CHEMBL3654423,N[C@H]1C[C@@H](N2Cc3cn(S(=O)(=O)C4CC4)nc3C2)CCO[C@@H]1c1cc(F)ccc1F,5.8,8.24,Aktif
CHEMBL3654424,Cc1c2c(nn1S(=O)(=O)C1(C)CC1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,0.5,9.3,Aktif
CHEMBL3654425,CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)c(F)cc4F)[C@@H](N)C2)C3)CC1,4.0,8.4,Aktif
CHEMBL3654426,N[C@H]1C[C@@H](N2Cc3cnc(C4CC4)nc3C2)CCO[C@@H]1c1cc(F)ccc1F,4.1,8.39,Aktif
CHEMBL3654427,CS(=O)(=O)n1cc2c(n1)CN([C@H]1CCS[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,14.3,7.84,Aktif
CHEMBL3654428,CC(C)(O)Cn1cc2c(n1)CN([C@H]1CCO[C@H](c3cc(F)ccc3F)[C@@H](N)C1)C2,21.1,7.68,Aktif
CHEMBL3654429,N[C@H]1C[C@@H](N2Cc3cnn(-c4ccc(C(F)(F)F)cn4)c3C2)CCO[C@@H]1c1cc(F)ccc1F,5.9,8.23,Aktif
CHEMBL3654430,CC1(S(=O)(=O)n2cc3c(n2)CN([C@H]2CCO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)CC1,8.1,8.09,Aktif
CHEMBL3687981,CCN1C(=O)Cn2c1nc1nc(N3CCC[C@@H](NC(=O)OC(C)(C)C)C3)n(Cc3cc(F)ccc3C#N)c1c2=O,13.5,7.87,Aktif
CHEMBL16709,CC(C)C(N)C(=O)N1CCCC1,548.0,6.26,Aktif Değil
CHEMBL17041,CCC(C)C(N)C(=O)N1CCCC1,2000.0,5.7,Aktif Değil
CHEMBL3704834,O=C(CNCC(O)COc1ccccc1)N1CCCC1,12000.0,4.92,Aktif Değil
CHEMBL3704835,CC(C)C(NCC(O)COc1ccccc1)C(=O)N1CCCC1,8500.0,5.07,Aktif Değil
CHEMBL3704836,CCC(C)C(NCC(O)COc1ccccc1)C(=O)N1CCCC1,33000.0,4.48,Aktif Değil
CHEMBL4106669,Cc1ccc(S(=O)(=O)N=S(C)(=O)n2cc3c(n2)CN([C@H]2CO[C@H](c4cc(F)ccc4F)[C@@H](N)C2)C3)cc1,18.5,7.73,Aktif
CHEMBL3931183,C[C@]1(N2Cc3c[nH]nc3C2)CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,34.5,7.46,Aktif
CHEMBL3940772,C[C@]1(N2Cc3cn(S(C)(=O)=O)nc3C2)CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,37.0,7.43,Aktif
CHEMBL3970322,C[C@]1(N2Cc3cn(S(=O)(=O)NC(=O)OCc4ccccc4)nc3C2)CO[C@H](c2cc(F)ccc2F)[C@@H](N)C1,8.8,8.06,Aktif
CHEMBL4113723,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc3cc(F)ccc3s1)c(=O)n2C,0.05,10.3,Aktif
CHEMBL4111229,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc3ccccc3s1)c(=O)n2C,0.1,10.0,Aktif
CHEMBL4109453,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc3cc(Cl)ccc3s1)c(=O)n2C,0.2,9.7,Aktif
CHEMBL3935335,N[C@H]1C[C@@H](N2Cc3cnn(S(=O)(=O)C4CCCC4)c3C2)COC1c1cc(F)c(F)cc1F,2.6,8.59,Aktif
CHEMBL3896302,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)[C@H]3CC31)C2,9.0,8.05,Aktif
CHEMBL3926627,CS(=O)(=O)n1cc2c(n1)CN([C@@H]1C[C@H](N)[C@@H](c3cc(F)ccc3F)[C@@H]3C[C@@H]31)C2,5.4,8.27,Aktif
CHEMBL3922613,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(C(C)C(=O)c1ccccc1)c(=O)n2C,2160.0,5.67,Aktif Değil
CHEMBL3945052,COCCn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2C#N)n(C)c1=O,264.0,6.58,Ara Bileşik
CHEMBL3913618,C#CCn1c(=O)n(C)c(=O)c2c1nc(N1CCCC(N)C1)n2Cc1ccccc1C#N,16.0,7.8,Aktif
CHEMBL3913689,Cn1c(=O)c2c(nc(N3CCCC(N)C3)n2Cc2ccccc2C#N)n(-c2ccccc2)c1=O,32.0,7.5,Aktif
CHEMBL3904065,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1ccc3ccccc3n1)c(=O)n2C,12.0,7.92,Aktif
CHEMBL3934913,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1ncnc3ccccc13)c(=O)n2C,4.0,8.4,Aktif
CHEMBL3942798,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cc3ccccc3cn1)c(=O)n2C,9.0,8.05,Aktif
CHEMBL3965610,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)c1cccc(C(=O)O)c1)c(=O)n2C,5.0,8.3,Aktif
CHEMBL3897624,CNC(=O)c1cccc(C(=O)Cn2c(=O)c3c(nc(N4CCCC(N)C4)n3CC=C(C)C)n(C)c2=O)c1,5.0,8.3,Aktif
CHEMBL3957746,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1C(=O)N1CCOCC1)c(=O)n2C,6.0,8.22,Aktif
CHEMBL3986470,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1cc(=O)n(C)c3ccccc13)c(=O)n2C,6.0,8.22,Aktif
CHEMBL3985360,CC#CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(Cc1ccnc3ccccc13)c(=O)n2C,9.0,8.05,Aktif
CHEMBL3912125,CC(C)=CCn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)N1CCCCC1)c(=O)n2C,250.0,6.6,Ara Bileşik
CHEMBL3974068,COc1cccc(C(=O)Cn2c(=O)c3c(nc(N4CCCC(N)C4)n3CC=C(C)C)n(C)c2=O)c1OC,22.0,7.66,Aktif
CHEMBL3903110,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ncc3ccccc3n1)c(=O)n2C,1.0,9.0,Aktif
CHEMBL3955534,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NCC)c(=O)n2C,2.0,8.7,Aktif
CHEMBL3889902,C/C=C/Cn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(C)=O)c(=O)n2C,2.0,8.7,Aktif
CHEMBL3987141,C/C=C/Cn1c(N2CCCC(N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(=O)C(C)C)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3958450,C/C=C/Cn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3898310,CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1nc(C)cc3ccccc13)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3966199,CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1ncc(C)c3ccccc13)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3903787,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ncc(C)c3ccccc13)c(=O)n2C,1.0,9.0,Aktif
CHEMBL3974699,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1cccc3c1OCCO3)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3912809,CC#CCn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(Cc1ccc(OC)c3ccccc13)c(=O)n2C,13.0,7.89,Aktif
CHEMBL3986074,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(OC)c3ccccc13)c(=O)n2C,8.0,8.1,Aktif
CHEMBL3979864,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1cccc3c1OCO3)c(=O)n2C,4.0,8.4,Aktif
CHEMBL3950914,C/C=C/Cn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(=O)C(C)C)c(=O)n2C,4.0,8.4,Aktif
CHEMBL3965981,C/C=C/Cn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,1.0,9.0,Aktif
CHEMBL3893759,C/C=C/Cn1c(N2CCC[C@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1OCC(=O)NC)c(=O)n2C,1.0,9.0,Aktif
CHEMBL3903674,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(=O)C(C)C)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3926493,C/C=C/Cn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1NC(=O)C(C)C)c(=O)n2C,4.0,8.4,Aktif
CHEMBL3981831,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(C#N)c3ccccc13)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3953094,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(-c3ccccc3)c3ccccc3n1)c(=O)n2C,4.0,8.4,Aktif
CHEMBL3938646,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1cc(C)c3nccnc3c1)c(=O)n2C,2.0,8.7,Aktif
CHEMBL3957200,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1ccc(F)c3ccccc13)c(=O)n2C,12.0,7.92,Aktif
CHEMBL3958670,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(C/C=C/c1c(F)c(F)c(F)c(F)c1F)c(=O)n2C,8.0,8.1,Aktif
CHEMBL3931178,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C(F)(F)F)cc3ccccc13)c(=O)n2C,13.0,7.89,Aktif
CHEMBL3917354,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C(F)F)cc3ccccc13)c(=O)n2C,6.0,8.22,Aktif
CHEMBL3948679,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1ccccc1-c1ccccc1)c(=O)n2C,6.0,8.22,Aktif
CHEMBL3911930,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(Cc1nc(C)cc3ccccc13)c(=O)n2C1CC1,5.0,8.3,Aktif
CHEMBL3939916,CC#CCn1c(N2CCC[C@@H](N)C2)nc2c1c(=O)n(CC(=O)c1cccc(OC)c1)c(=O)n2C,3.0,8.52,Aktif
CHEMBL3938789,Cc1cc2ccccc2c(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Cl)n(C)c2=O)n1,11.0,7.96,Aktif
CHEMBL3962719,Cc1cc2ccccc2c(Cn2c(=O)c3c(nc(N4CCC[C@@H](N)C4)n3Cc3ccccc3Br)n(C)c2=O)n1,14.0,7.85,Aktif
CHEMBL4067185,C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,255.0,6.59,Ara Bileşik
CHEMBL4086264,CC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,57.0,7.24,Ara Bileşik
CHEMBL4078112,CCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,67.0,7.17,Ara Bileşik
CHEMBL4090635,CCCC[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1C[C@@H](NC(=O)C[C@H](N)Cc2cc(F)c(F)cc2F)C[C@H]1C(=O)O,102.0,6.99,Ara Bileşik
CHEMBL4081713,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCc2ccccc2C(=O)O)cc1.Cl.Cl,29.0,7.54,Aktif
CHEMBL4059789,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OC[C@H]2CC[C@H](C(=O)O)CC2)cc1.Cl.Cl,80.0,7.1,Ara Bileşik
CHEMBL4071166,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCCCC(=O)O)cc1.Cl.Cl,470.0,6.33,Ara Bileşik
CHEMBL4098218,Cc1ccc(-c2c(CCc3nc(C(=O)O)cs3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,2.6,8.59,Aktif
CHEMBL4097306,Cc1ccc(-c2c(/C=C/c3nc(C(=O)O)cs3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,5.5,8.26,Aktif
CHEMBL4089584,Cc1ccc(-c2c(CN)n(CC(C)C)c(=O)c3ccc(OCC(N)=O)cc23)cc1,220.0,6.66,Ara Bileşik
CHEMBL4068446,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(-c4nc(C(=O)O)cs4)cc23)cc1.Cl.Cl,0.38,9.42,Aktif
CHEMBL4085490,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(-c4ccc(C(=O)O)o4)cc23)cc1.Cl.Cl,28.0,7.55,Aktif
CHEMBL4078049,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCCCCC(=O)O)cc23)cc1.Cl.Cl,6.8,8.17,Aktif
CHEMBL4098936,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCCCC(=O)O)cc23)cc1.Cl.Cl,4.6,8.34,Aktif
CHEMBL4071958,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCCC(=O)O)cc23)cc1.Cl.Cl,17.0,7.77,Aktif
CHEMBL4075351,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCC(=O)O)cc23)cc1.Cl.Cl,29.0,7.54,Aktif
CHEMBL4082445,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCC(=O)O)cc23)cc1.Cl.Cl,140.0,6.85,Ara Bileşik
CHEMBL4064424,NCc1c(Cc2ccccc2)nc2ccc(OCC(N)=O)cc2c1-c1ccccc1,720.0,6.14,Aktif Değil
CHEMBL4085958,CC(C)(C)Cc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN,250.0,6.6,Ara Bileşik
CHEMBL4072939,CCCCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN,540.0,6.27,Aktif Değil
CHEMBL4083433,CCCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN,620.0,6.21,Aktif Değil
CHEMBL4101425,CCCc1nc2ccc(OCC(N)=O)cc2c(-c2ccccc2)c1CN,510.0,6.29,Aktif Değil
CHEMBL4092983,CC(C)Cc1nc2ccc(C(N)=O)cc2c(-c2ccccc2)c1CN,170.0,6.77,Ara Bileşik
CHEMBL4072218,CC(C)Cc1nc2ccc(Br)cc2c(-c2ccccc2)c1CN,630.0,6.2,Aktif Değil
CHEMBL4105034,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(N)=O)cnc2c1=O.Cl.Cl,470.0,6.33,Ara Bileşik
CHEMBL4087191,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(Br)cnc2c1=O,1200.0,5.92,Aktif Değil
CHEMBL1852708,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(C(N)=O)ccc2c1=O,360.0,6.44,Ara Bileşik
CHEMBL4079304,CC(C)Cn1c(CN)c(-c2ccccc2)c2cc(Br)ccc2c1=O,1200.0,5.92,Aktif Değil
CHEMBL4089615,Cc1ccc(-c2c(CCc3nc(C(N)=O)cs3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,8.5,8.07,Aktif
CHEMBL4068477,Cc1ccc(-c2c(-c3nc(C(N)=O)cs3)cnc(CC(C)C)c2CN)cc1.Cl.Cl,2.1,8.68,Aktif
CHEMBL4081741,Cc1ccc(-c2c(CN)c(CC(C)C)nc3ccc(OCCCCC(N)=O)cc23)cc1,13.0,7.89,Aktif
CHEMBL4059815,Cc1ccc(-c2c(COCc3ccc(C(=O)O)cc3)c(C)nc(CC(C)C)c2CN)cc1.Cl.Cl,7.2,8.14,Aktif
CHEMBL4100667,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCc2ccc(C(=O)O)cc2)cc1.Cl.Cl,17.0,7.77,Aktif
CHEMBL4082680,Cc1ccc(-c2c(CN)c(CC(C)C)nc(C)c2C(=O)OCc2cccc(C(=O)O)c2)cc1.Cl.Cl,87.0,7.06,Ara Bileşik
CHEMBL4096274,CC(=O)c1csc(-c2cnc(CC(C)C)c(CN)c2-c2ccc(C)cc2)n1.Cl.Cl,8.7,8.06,Aktif
CHEMBL4066703,N[C@@H](CC(=O)N1CC[C@H]2[C@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,70.0,7.16,Ara Bileşik
CHEMBL4077696,N[C@@H](CC(=O)N1CC[C@H]2[C@@H](CCc3nnc(C(F)(F)F)n32)C1)Cc1cc(F)c(F)cc1F,537.0,6.27,Aktif Değil
CHEMBL4063983,Cc1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2.Cl,28.0,7.55,Aktif
CHEMBL4085550,CC(C)c1nnc2n1[C@@H]1CCN(C(=O)C[C@H](N)Cc3cc(F)c(F)cc3F)C[C@@H]1CC2.Cl,31.8,7.5,Aktif
CHEMBL4077174,Cl.N[C@@H](CC(=O)N1CC[C@@H]2[C@@H](CCc3nnc(Cc4ccccc4)n32)C1)Cc1cc(F)c(F)cc1F,123.3,6.91,Ara Bileşik
